Date,Time,altimeter_set_1,wind_gust_set_1,pressure_change_code_set_1,cloud_layer_3_code_set_1,sea_level_pressure_set_1,sea_level_pressure_set_1d,peak_wind_speed_set_1,cloud_layer_1_code_set_1,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,peak_wind_direction_set_1,pressure_tendency_set_1,ceiling_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,weather_cond_code_set_1,wind_direction_set_1
06/27/15,05:53AM,101490.02,null,null,null,101470,101486.99,null,86,62.96,null,null,null,3010,null,null,88.02,12.66,null,null,62.6,69.08,06/27/15-05:53AM,58.98,10,59,null,null,null,250
06/27/15,04:53AM,101456.15,null,null,null,101440,101451.56,null,82,null,null,null,null,null,null,null,82.65,18.41,null,null,64.4,null,06/27/15-04:53AM,58.96,10,59,null,null,null,250
06/27/15,04:29AM,101422.29,null,null,null,null,101417.7,null,92,null,null,null,null,null,null,null,88.11,13.8,null,null,64.4,null,06/27/15-04:29AM,60.78,10,60.8,null,null,null,260
06/27/15,03:53AM,101422.29,null,null,null,101390,101417.7,null,93,null,null,null,null,null,274.32,null,88.11,14.97,null,null,64.4,null,06/27/15-03:53AM,60.78,10,60.8,null,null,null,260
06/27/15,02:53AM,101388.43,null,null,2003,101370,101383.83,null,92,null,null,null,null,5004,6096,1402,88.11,16.11,null,null,64.4,null,06/27/15-02:53AM,60.78,10,60.8,null,null,null,270
06/27/15,01:53AM,101354.56,null,null,2002,101360,101349.97,null,106,null,null,null,null,null,null,1502,88.11,16.11,null,null,64.4,null,06/27/15-01:53AM,60.78,10,60.8,null,null,null,260
06/27/15,12:53AM,101388.43,null,null,2502,101370,101382.28,null,106,null,null,null,null,null,null,1502,82.77,14.97,null,null,66.2,null,06/27/15-12:53AM,60.76,10,60.8,null,null,null,270
06/26/15,11:53PM,101422.29,null,null,2502,101400,101413.08,null,106,64.04,null,null,null,8012,null,1502,73.15,13.8,null,null,69.8,69.98,06/26/15-11:53PM,60.76,10,60.8,null,null,null,260
06/26/15,10:53PM,101490.02,21.85,null,2502,101460,101480.8,null,96,null,null,null,null,null,null,1502,73.15,13.8,null,null,69.8,null,06/26/15-10:53PM,60.76,10,60.8,null,null,null,260
06/26/15,09:53PM,101490.02,null,null,2503,101500,101483.88,null,96,null,null,null,null,null,7620,1502,77.64,12.66,null,null,66.2,null,06/26/15-09:53PM,58.96,10,59,null,null,null,270
06/26/15,08:53PM,101557.75,null,null,2503,101530,101550.05,null,96,null,null,null,null,8004,7620,1602,77.79,12.66,null,null,68,null,06/26/15-08:53PM,60.76,10,60.8,null,null,null,270
06/26/15,07:53PM,101557.75,null,null,2503,101550,101550.05,null,96,null,null,null,null,null,7620,1602,77.79,11.5,null,null,68,null,06/26/15-07:53PM,60.76,8,60.8,null,null,null,260
06/26/15,06:53PM,101591.61,null,null,null,101570,101585.46,null,92,null,null,null,null,null,4267.2,1403,77.64,6.91,null,null,66.2,null,06/26/15-06:53PM,58.96,7,59,null,null,null,260
06/26/15,06:05PM,101591.61,null,null,null,null,101587.01,null,92,null,null,null,null,null,4267.2,1403,88.11,8.05,null,null,64.4,null,06/26/15-06:05PM,60.78,6,60.8,null,null,31,260
06/26/15,05:53PM,101591.61,null,null,null,101570,101587.01,null,16,60.08,null,null,null,3007,213.36,73,88.11,8.05,null,null,64.4,64.04,06/26/15-05:53PM,60.78,5,60.8,null,null,31,260
06/26/15,05:16PM,101557.75,null,null,null,null,101554.71,null,16,null,null,null,null,null,152.4,54,93.84,10.36,null,null,62.6,null,06/26/15-05:16PM,60.78,4,60.8,null,null,2489,270
06/26/15,04:53PM,101557.75,null,null,null,101540,101554.71,null,16,null,null,null,null,null,152.4,53,93.84,9.22,null,null,62.6,null,06/26/15-04:53PM,60.78,2.5,60.8,null,null,2489,250
06/26/15,04:29PM,101557.75,null,null,null,null,101554.71,null,16,null,null,null,null,null,152.4,54,88.02,8.05,null,null,62.6,null,06/26/15-04:29PM,58.98,2.5,59,null,null,2489,270
06/26/15,04:14PM,101557.75,null,null,null,null,101554.71,null,16,null,null,null,null,null,152.4,54,88.02,6.91,null,null,62.6,null,06/26/15-04:14PM,58.98,3,59,null,null,2489,260
06/26/15,03:53PM,101557.75,null,null,null,101520,101554.71,null,16,null,null,null,null,null,152.4,54,88.02,3.44,null,null,62.6,null,06/26/15-03:53PM,58.98,2.5,59,null,null,2489,240
06/26/15,02:53PM,101523.88,null,null,null,101500,101520.84,null,16,null,null,null,null,1013,152.4,54,93.84,5.75,null,null,62.6,null,06/26/15-02:53PM,60.78,2,60.8,null,null,2489,250
06/26/15,02:34PM,101490.02,null,null,null,null,101488.56,null,16,null,null,null,null,null,152.4,54,100,0,null,null,60.8,null,06/26/15-02:34PM,60.8,2,60.8,null,null,2489,0
06/26/15,02:09PM,101490.02,null,null,null,null,101488.56,null,16,null,null,null,null,null,152.4,54,93.8,0,null,null,60.8,null,06/26/15-02:09PM,58.98,1,59,null,null,2489,0
06/26/15,01:53PM,101490.02,null,null,null,101470,101488.56,null,16,null,null,null,null,null,152.4,54,93.8,0,null,null,60.8,null,06/26/15-01:53PM,58.98,0.75,59,null,null,2489,0
06/26/15,01:46PM,101490.02,null,null,null,null,101488.56,null,16,null,null,null,null,null,152.4,54,93.8,5.75,null,null,60.8,null,06/26/15-01:46PM,58.98,0.5,59,null,null,9,280
06/26/15,01:27PM,101456.15,null,null,null,null,101454.69,null,16,null,null,null,null,null,152.4,54,93.8,6.91,null,null,60.8,null,06/26/15-01:27PM,58.98,0.75,59,null,null,31,260
06/26/15,01:20PM,101456.15,null,null,null,null,101454.69,null,16,null,null,null,null,null,152.4,54,93.8,8.05,null,null,60.8,null,06/26/15-01:20PM,58.98,1.5,59,null,null,31,260
06/26/15,12:53PM,101456.15,null,null,null,101430,101454.69,null,16,null,null,null,null,null,152.4,54,93.8,0,null,null,60.8,null,06/26/15-12:53PM,58.98,2,59,null,null,31,0
06/26/15,12:38PM,101422.29,null,null,null,null,101420.83,null,54,null,null,null,null,null,152.4,null,93.8,0,null,null,60.8,null,06/26/15-12:38PM,58.98,2,59,null,null,31,0
06/26/15,11:53AM,101388.43,null,null,null,101360,101386.97,null,1506,60.08,null,null,null,8005,5791.2,1904,93.8,0,null,null,60.8,62.06,06/26/15-11:53AM,58.98,1.5,59,null,null,31,0
06/26/15,10:53AM,101388.43,null,null,null,101360,101386.97,null,1506,null,null,null,null,null,5791.2,1904,93.8,4.61,null,null,60.8,null,06/26/15-10:53AM,58.98,1.25,59,null,null,31,290
06/26/15,09:53AM,101456.15,null,null,340,101410,101454.69,null,1506,null,null,null,null,null,5791.2,1904,93.8,5.75,null,null,60.8,null,06/26/15-09:53AM,58.98,0.5,59,null,null,9,310
06/26/15,08:53AM,101422.29,null,null,2204,101400,101420.83,null,1606,null,null,null,null,6003,6705.6,1802,93.8,10.36,null,null,60.8,null,06/26/15-08:53AM,58.98,0.75,59,null,null,31,270
06/26/15,08:15AM,101422.29,null,null,null,null,101420.83,null,null,null,null,null,null,null,null,null,93.8,8.05,null,null,60.8,null,06/26/15-08:15AM,58.98,0.75,59,null,null,31,290
06/26/15,07:53AM,101456.15,null,null,null,101410,101454.53,null,121,null,71.96,null,null,null,5486.4,1803,93.2,9.22,null,null,60.98,null,06/26/15-07:53AM,58.98,1,59,60.98,null,31,260
06/26/15,06:53AM,101422.29,null,null,null,101400,101419.73,null,801,null,null,null,null,null,null,1100,89.71,0,null,null,62.06,null,06/26/15-06:53AM,58.98,1.25,59,null,null,31,0
06/26/15,06:28AM,101422.29,null,null,null,null,101420.83,null,null,null,null,null,null,null,null,null,93.8,4.61,null,null,60.8,null,06/26/15-06:28AM,58.98,1,59,null,null,31,null
06/26/15,05:53AM,101456.15,null,null,2003,101430,101454.69,null,1406,60.98,null,null,null,1016,6096,1706,100,6.91,null,null,60.8,69.98,06/26/15-05:53AM,60.8,0.75,60.8,null,null,31,260
06/26/15,04:53AM,101422.29,null,null,null,101400,101419.26,null,44,null,null,null,null,null,121.92,null,93.84,9.22,null,null,62.6,null,06/26/15-04:53AM,60.78,1,60.8,null,null,31,260
06/26/15,04:30AM,101388.43,null,null,null,null,101385.39,null,44,null,null,null,null,null,121.92,null,93.84,9.22,null,null,62.6,null,06/26/15-04:30AM,60.78,1,60.8,null,null,31,280
06/26/15,04:13AM,101354.56,null,null,null,null,101351.53,null,44,null,null,null,null,null,121.92,null,93.84,11.5,null,null,62.6,null,06/26/15-04:13AM,60.78,2,60.8,null,null,31,250
06/26/15,03:53AM,101320.7,null,null,null,101310,101316.11,null,84,null,null,null,null,null,243.84,null,88.11,10.36,null,null,64.4,null,06/26/15-03:53AM,60.78,7,60.8,null,null,null,280
06/26/15,02:53AM,101286.84,null,null,null,101270,101282.25,null,83,null,null,null,null,6005,243.84,null,88.11,10.36,null,null,64.4,null,06/26/15-02:53AM,60.78,7,60.8,null,null,null,260
06/26/15,02:32AM,101286.84,null,null,null,null,101282.25,null,83,null,null,null,null,null,243.84,null,88.11,11.5,null,null,64.4,null,06/26/15-02:32AM,60.78,7,60.8,null,null,null,270
06/26/15,01:53AM,101286.84,null,null,null,101270,101280.7,null,103,null,null,null,null,null,304.8,null,82.77,11.5,null,null,66.2,null,06/26/15-01:53AM,60.76,8,60.8,null,null,null,260
06/26/15,01:13AM,101320.7,null,null,null,null,101314.56,null,103,null,null,null,null,null,304.8,null,82.77,13.8,null,null,66.2,null,06/26/15-01:13AM,60.76,8,60.8,null,null,null,260
06/26/15,12:53AM,101320.7,null,null,null,101290,101311.5,null,146,null,null,null,null,null,null,null,73.15,12.66,null,null,69.8,null,06/26/15-12:53AM,60.76,9,60.8,null,null,null,260
06/25/15,11:53PM,101354.56,null,null,null,101320,101345.36,null,146,69.08,null,null,null,8012,null,null,73.15,10.36,null,null,69.8,71.96,06/25/15-11:53PM,60.76,10,60.8,null,null,null,250
06/25/15,10:53PM,101388.43,null,null,null,101360,101379.22,null,146,null,null,null,null,null,null,null,73.15,12.66,null,null,69.8,null,06/25/15-10:53PM,60.76,10,60.8,null,null,null,260
06/25/15,09:53PM,101422.29,null,null,null,101410,101413.08,null,146,null,null,null,null,null,null,null,73.15,11.5,null,null,69.8,null,06/25/15-09:53PM,60.76,10,60.8,null,null,null,260
06/25/15,08:53PM,101456.15,null,null,null,101450,101445.42,null,146,null,null,null,null,8004,null,2502,68.81,11.5,null,null,71.6,null,06/25/15-08:53PM,60.76,9,60.8,null,null,null,270
06/25/15,07:53PM,101523.88,null,null,null,101500,101514.65,null,186,null,null,null,null,null,null,null,73.15,10.36,null,null,69.8,null,06/25/15-07:53PM,60.76,10,60.8,null,null,null,260
06/25/15,06:53PM,101523.88,null,null,null,101510,101513.13,null,176,null,null,null,null,null,null,null,68.81,12.66,null,null,71.6,null,06/25/15-06:53PM,60.76,9,60.8,null,null,null,240
06/25/15,05:53PM,101490.02,null,null,null,101490,101479.28,null,166,62.96,null,null,null,3005,null,null,68.81,9.22,null,null,71.6,71.06,06/25/15-05:53PM,60.76,9,60.8,null,null,null,250
06/25/15,04:53PM,101456.15,null,null,null,101440,101446.94,null,156,null,null,null,null,null,null,null,73.15,8.05,null,null,69.8,null,06/25/15-04:53PM,60.76,9,60.8,null,null,null,260
06/25/15,03:53PM,101490.02,null,null,null,101460,101483.88,null,146,null,null,null,null,null,null,null,82.77,5.75,null,null,66.2,null,06/25/15-03:53PM,60.76,9,60.8,null,null,null,280
06/25/15,02:53PM,101456.15,null,null,null,101440,101450.01,null,126,null,null,null,null,2014,null,null,82.77,3.44,null,null,66.2,null,06/25/15-02:53PM,60.76,9,60.8,null,null,null,270
06/25/15,01:53PM,101422.29,null,null,null,101400,101419.26,null,156,null,null,null,null,null,null,null,93.84,4.61,null,null,62.6,null,06/25/15-01:53PM,60.78,7,60.8,null,null,null,240
06/25/15,12:53PM,101354.56,null,null,null,101330,101351.54,null,116,null,null,null,null,null,null,null,88.02,3.44,null,null,62.6,null,06/25/15-12:53PM,58.98,8,59,null,null,null,260
06/25/15,11:53AM,101320.7,null,null,null,101290,101317.67,null,116,62.96,null,null,null,5002,null,null,88.02,3.44,null,null,62.6,64.94,06/25/15-11:53AM,58.98,10,59,null,null,null,270
06/25/15,10:53AM,101320.7,null,null,null,101280,101317.67,null,96,null,null,null,null,null,null,142,93.84,4.61,null,null,62.6,null,06/25/15-10:53AM,60.78,10,60.8,null,null,null,250
06/25/15,10:39AM,101286.84,null,null,null,null,101282.25,null,96,null,null,null,null,null,null,142,82.65,0,null,null,64.4,null,06/25/15-10:39AM,58.96,9,59,null,null,null,0
06/25/15,09:53AM,101320.7,null,null,null,101290,101316.11,null,106,null,null,null,null,null,null,null,88.11,3.44,null,null,64.4,null,06/25/15-09:53AM,60.78,10,60.8,null,null,null,10
06/25/15,08:53AM,101354.56,null,null,null,101300,101349.97,null,2501,null,null,null,null,1005,null,null,88.11,3.44,null,null,64.4,null,06/25/15-08:53AM,60.78,10,60.8,null,null,null,250
06/25/15,07:53AM,101354.56,null,null,null,101300,101349.97,null,1201,null,75.92,null,null,null,null,null,88.11,3.44,null,null,64.4,null,06/25/15-07:53AM,60.78,10,60.8,62.96,null,null,250
06/25/15,06:53AM,101320.7,null,null,null,101270,101316.11,null,1201,null,null,null,null,null,null,null,82.65,4.61,null,null,64.4,null,06/25/15-06:53AM,58.96,9,59,null,null,null,230
06/25/15,05:53AM,101286.84,17.27,null,null,101250,101282.26,null,1201,64.04,null,null,null,1010,null,1200,77.48,9.22,null,null,64.4,71.96,06/25/15-05:53AM,57.16,10,57.2,null,null,null,260
06/25/15,04:53AM,101252.97,null,null,null,101230,101248.39,null,1201,null,null,null,null,null,null,null,77.48,11.5,null,null,64.4,null,06/25/15-04:53AM,57.16,10,57.2,null,null,null,270
06/25/15,03:53AM,101219.11,null,null,null,101190,101214.53,null,1201,null,null,null,null,null,null,null,77.48,10.36,null,null,64.4,null,06/25/15-03:53AM,57.16,10,57.2,null,null,null,250
06/25/15,02:53AM,101185.24,null,null,null,101160,101179.12,null,2501,null,null,null,null,5002,null,2500,72.78,10.36,null,null,66.2,null,06/25/15-02:53AM,57.15,10,57.2,null,null,null,250
06/25/15,01:53AM,101151.38,null,null,null,101140,101142.2,null,2501,null,null,null,null,null,null,null,56.44,13.8,null,null,69.8,null,06/25/15-01:53AM,53.55,10,53.6,null,null,null,260
06/25/15,12:53AM,101151.38,null,null,2200,101150,101142.2,null,651,null,null,null,null,null,null,2500,64.32,16.11,null,null,69.8,null,06/25/15-12:53AM,57.15,10,57.2,null,null,null,260
06/24/15,11:53PM,101185.24,null,null,null,101180,101174.54,null,651,71.06,null,null,null,8011,null,2500,64.54,14.97,null,null,71.6,73.94,06/24/15-11:53PM,58.96,10,59,null,null,null,260
06/24/15,10:53PM,101219.11,null,null,null,101210,101208.4,null,651,null,null,null,null,null,null,2500,68.81,12.66,null,null,71.6,null,06/24/15-10:53PM,60.76,10,60.8,null,null,null,260
06/24/15,09:53PM,101286.84,null,null,null,101280,101274.61,null,701,null,null,null,null,null,null,2500,69.01,13.8,null,null,73.4,null,06/24/15-09:53PM,62.58,10,62.6,null,null,null,260
06/24/15,08:53PM,101320.7,null,null,1000,101280,101308.77,null,471,null,null,null,null,8003,null,700,68.53,12.66,null,null,73.04,null,06/24/15-08:53PM,62.04,10,62.06,null,null,null,260
06/24/15,07:53PM,101320.7,null,null,null,101310,101308.47,null,1901,null,null,null,null,null,null,null,69.01,10.36,null,null,73.4,null,06/24/15-07:53PM,62.58,9,62.6,null,null,null,260
06/24/15,06:53PM,101320.7,null,null,null,101310,101308.47,null,1901,null,null,null,null,null,null,null,64.76,10.36,null,null,73.4,null,06/24/15-06:53PM,60.78,9,60.8,null,null,null,250
06/24/15,05:53PM,101320.7,null,null,null,101310,101308.47,null,1901,62.96,null,null,null,3006,null,null,64.76,10.36,null,null,73.4,75.92,06/24/15-05:53PM,60.78,9,60.8,null,null,null,240
06/24/15,04:53PM,101286.84,null,null,null,101260,101274.62,null,106,null,null,null,null,null,null,null,60.75,0,null,null,73.4,null,06/24/15-04:53PM,58.96,9,59,null,null,null,0
06/24/15,03:53PM,101320.7,null,null,null,101280,101309.99,null,106,null,null,null,null,null,null,null,60.51,3.44,null,null,71.6,null,06/24/15-03:53PM,57.16,10,57.2,null,null,null,null
06/24/15,02:53PM,101286.84,null,null,null,101260,101279.17,null,106,null,null,null,null,2014,null,2502,72.97,0,null,null,68,null,06/24/15-02:53PM,58.96,9,59,null,null,null,0
06/24/15,01:53PM,101252.97,null,null,null,101220,101246.84,null,2506,null,null,null,null,null,null,null,72.78,0,null,null,66.2,null,06/24/15-01:53PM,57.15,9,57.2,null,null,null,0
06/24/15,12:53PM,101185.24,null,null,null,101170,101180.66,null,2206,null,null,null,null,null,null,null,77.48,0,null,null,64.4,null,06/24/15-12:53PM,57.16,10,57.2,null,null,null,0
06/24/15,11:53AM,101151.38,null,null,null,101130,101146.8,null,2201,62.96,null,null,null,3001,null,2500,77.48,3.44,null,null,64.4,66.02,06/24/15-11:53AM,57.16,10,57.2,null,null,null,null
06/24/15,10:53AM,101151.38,null,null,null,101110,101148.36,null,2201,null,null,null,null,null,null,null,82.52,0,null,null,62.6,null,06/24/15-10:53AM,57.16,10,57.2,null,null,null,0
06/24/15,09:53AM,101151.38,null,null,null,101100,101146.8,null,2201,null,null,null,null,null,null,null,77.48,5.75,null,null,64.4,null,06/24/15-09:53AM,57.16,10,57.2,null,null,null,320
06/24/15,08:53AM,101151.38,null,null,null,101110,101146.8,null,2201,null,null,null,null,5005,null,null,77.48,4.61,null,null,64.4,null,06/24/15-08:53AM,57.16,10,57.2,null,null,null,250
06/24/15,07:53AM,101151.38,null,null,null,101100,101146.8,null,2201,null,75.92,null,null,null,null,null,77.48,4.61,null,null,64.4,null,06/24/15-07:53AM,57.16,10,57.2,64.04,null,null,190
06/24/15,06:53AM,101151.38,null,null,1100,101130,101146.8,null,2201,null,null,null,null,null,null,900,82.65,5.75,null,null,64.4,null,06/24/15-06:53AM,58.96,10,59,null,null,null,250
06/24/15,05:53AM,101185.24,null,null,null,101160,101180.66,null,2201,64.94,null,null,null,3000,null,null,82.65,4.61,null,null,64.4,71.96,06/24/15-05:53AM,58.96,10,59,null,null,null,230
06/24/15,04:53AM,101151.38,null,null,null,101130,101145.25,null,1801,null,null,null,null,null,null,2200,77.64,6.91,null,null,66.2,null,06/24/15-04:53AM,58.96,10,59,null,null,null,280
06/24/15,03:53AM,101151.38,null,null,null,101110,101145.26,null,1401,null,null,null,null,null,null,1800,72.78,11.5,null,null,66.2,null,06/24/15-03:53AM,57.15,10,57.2,null,null,null,270
06/24/15,02:53AM,101185.24,null,null,700,101160,101179.12,null,1401,null,null,null,null,5001,null,1800,72.78,9.22,null,null,66.2,null,06/24/15-02:53AM,57.15,10,57.2,null,null,null,260
06/24/15,01:53AM,101185.24,null,null,null,101160,101177.58,null,1401,null,null,null,null,null,null,1800,72.97,10.36,null,null,68,null,06/24/15-01:53AM,58.96,10,59,null,null,null,250
06/24/15,12:53AM,101151.38,null,null,null,101120,101142.19,null,1401,null,null,null,null,null,null,1800,73.15,13.8,null,null,69.8,null,06/24/15-12:53AM,60.76,10,60.8,null,null,null,260
06/23/15,11:53PM,101185.24,null,null,null,101170,101174.53,null,106,71.96,null,null,null,8016,null,null,68.81,13.8,null,null,71.6,75.02,06/23/15-11:53PM,60.76,10,60.8,null,null,null,260
06/23/15,10:53PM,101252.97,null,null,null,101230,101242.25,null,1801,null,null,null,null,null,null,2500,73.32,12.66,null,null,71.6,null,06/23/15-10:53PM,62.58,10,62.6,null,null,null,260
06/23/15,09:53PM,101286.84,null,null,null,101280,101274.61,null,1801,null,null,null,null,null,null,2500,69.01,12.66,null,null,73.4,null,06/23/15-09:53PM,62.58,10,62.6,null,null,null,250
06/23/15,08:53PM,101354.56,null,null,null,101320,101342.33,null,2506,null,null,null,null,8007,null,null,69.01,11.5,null,null,73.4,null,06/23/15-08:53PM,62.58,9,62.6,null,null,null,250
06/23/15,07:53PM,101388.43,null,null,null,101360,101376.19,null,1801,null,null,null,null,null,null,2500,69.01,12.66,null,null,73.4,null,06/23/15-07:53PM,62.58,10,62.6,null,null,null,250
06/23/15,06:53PM,101388.43,null,null,null,101380,101376.19,null,1006,null,null,null,null,null,null,null,64.76,11.5,null,null,73.4,null,06/23/15-06:53PM,60.78,10,60.8,null,null,null,270
06/23/15,05:53PM,101422.29,null,null,null,101390,101410.05,null,1606,64.04,null,null,null,8001,null,2502,64.76,8.05,null,null,73.4,75.92,06/23/15-05:53PM,60.78,10,60.8,null,null,null,250
06/23/15,04:53PM,101422.29,null,null,2002,101390,101408.56,null,1006,null,null,null,null,null,null,1602,50.25,0,null,null,75.2,null,06/23/15-04:53PM,55.38,10,55.4,null,null,null,0
06/23/15,03:53PM,101422.29,null,null,2002,101420,101411.56,null,1006,null,null,null,null,null,null,1602,60.51,3.44,null,null,71.6,null,06/23/15-03:53PM,57.16,10,57.2,null,null,null,210
06/23/15,02:53PM,101422.29,null,null,2502,101410,101414.61,null,906,null,null,null,null,1007,null,1802,68.41,4.61,null,null,68,null,06/23/15-02:53PM,57.15,10,57.2,null,null,null,110
06/23/15,01:53PM,101388.43,null,null,2502,101380,101382.29,null,906,null,null,null,null,null,null,1802,77.64,3.44,null,null,66.2,null,06/23/15-01:53PM,58.96,8,59,null,null,null,330
06/23/15,12:53PM,101388.43,null,null,null,101370,101383.84,null,1806,null,null,null,null,null,null,2502,77.48,0,null,null,64.4,null,06/23/15-12:53PM,57.16,10,57.2,null,null,null,0
06/23/15,11:53AM,101354.56,null,null,null,101330,101349.98,null,1806,64.04,null,null,null,5002,null,2502,77.48,0,null,null,64.4,64.94,06/23/15-11:53AM,57.16,10,57.2,null,null,null,0
06/23/15,10:53AM,101354.56,null,null,null,101310,101349.98,null,1806,null,null,null,null,null,null,2502,77.48,0,null,null,64.4,null,06/23/15-10:53AM,57.16,10,57.2,null,null,null,0
06/23/15,09:53AM,101354.56,null,null,null,101320,101349.98,null,1806,null,null,null,null,null,null,2502,77.48,3.44,null,null,64.4,null,06/23/15-09:53AM,57.16,10,57.2,null,null,null,10
